,Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight
84,F,0.4608870180193019,0.3910755452283838,0.20363664761912248,0.7821216375128948,0.3035737169519485,0.16727505606265222,0.24912417310576937
85,M,0.3624697427855682,0.251610584709673,0.19149753508695216,0.37215776255598515,0.14444980147960484,0.079594666110586,0.11854101768169596
86,I,0.44345029205522957,0.5141284609306858,0.21345226755582497,1.037004381419077,0.40250423906429156,0.22178770886674543,0.3303103336325076
87,I,0.6563220052098019,0.41772329337423353,0.1762739378086623,1.0298097339596233,0.39971169917449817,0.2202489647642831,0.32801866886687914
88,I,0.4854358833784917,0.43248827077889557,0.234540399749262,1.0492696187840298,0.40726488436240255,0.22441091754611198,0.334217100777074
89,F,0.4652604006023984,0.5764749831508122,0.18727716695918706,1.07034704338488,0.4154459035580888,0.2289188191469105,0.3409307572251728
90,M,0.4603082839799535,0.269405873975058,0.11115730522304851,0.2937359403433425,0.1140110526745709,0.06282232012503094,0.09356181921034545
91,M,0.3259018239422361,0.4302067957774501,0.14420804125996675,0.43084073956620245,0.16722708905017625,0.09214539709473626,0.13723292878844404
92,F,0.48417683860220195,0.5963693528645521,0.16056612433868475,0.9879534440487006,0.3834655439773564,0.2112970154694283,0.31468645414067287
93,F,0.49705780221779616,0.4186333632532301,0.1572944970644133,0.6974570817985989,0.270711905387695,0.1491675551007,0.22215651689725083
94,I,0.315668170471353,0.5359759551715708,0.16565454636328458,0.5972314739775761,0.23181020667399013,0.12773195817681543,0.19023229887940604
95,F,0.5250909553210644,0.5205075219086572,0.14331274135619032,0.8346599563383087,0.32396600884525967,0.1785116077771721,0.26585886577501894
96,F,0.46907098122966545,0.6021640850902727,0.13317529362489317,0.8015678798147784,0.3111216069132894,0.17143409107106788,0.25531825955103965
97,M,0.5664365719112607,0.33520910607430826,0.17781168785261178,0.7194334481706551,0.2792418410200575,0.15386771648305084,0.22915650748403177
98,F,0.47267958841533686,0.33603083778703324,0.16514687950488005,0.5589585229889023,0.21695489334025062,0.11954638995411297,0.17804146204526486
99,F,0.6204959508832992,0.4234214821711419,0.08448075999720189,0.47296922077865955,0.18357889293566212,0.10115556088339882,0.15065184285867683
100,F,0.35105346717119934,0.36152397899648214,0.17753053941338898,0.48011654794290975,0.18635306586408631,0.10268418443088169,0.1529284349951281
101,M,0.7145721380514776,0.35154197675882815,0.08097065312618232,0.4334251804781046,0.16823021733130103,0.09269814039922247,0.13805613412408177
102,M,0.5983681028914322,0.4221238692458321,0.08520989206338721,0.45862907895932026,0.17801289150453162,0.0980885852216536,0.14608416974797933
103,F,0.7814709171800229,0.4214791947126394,0.11034212048909431,0.7744502329427516,0.3005961279326675,0.16563434627020793,0.24668064996507985
104,F,0.6588098706652548,0.4731504898893994,0.0921582544235574,0.6121485975760322,0.23760015856870456,0.13092233492455516,0.19498375428396347
105,M,0.45378292658280023,0.49654449293794534,0.19562114725603869,0.9392589673736821,0.3645652060116757,0.2008825595522425,0.2991761157806986
106,M,0.7097237338201491,0.47481009609920494,0.1080105349731969,0.775601460176296,0.30104296677918596,0.1658805632149844,0.24704734296890163
107,M,0.5308835427632408,0.4247525611270053,0.1269462210725778,0.609983760963092,0.23675989604985423,0.130459333840801,0.1942942028059826
108,M,0.6029551548309096,0.4381701054462367,0.13891930585250173,0.7820843371360617,0.30355923913482163,0.16726707850222347,0.24911229205672358
109,M,0.5809671951138625,0.32598977948490515,0.13232054101284804,0.5340059419601787,0.20726976585225243,0.11420969526329668,0.17009347695255864
110,M,0.42422672887413476,0.3493261147968332,0.13305421605312337,0.42016604201969043,0.16308379796077832,0.08986236266006341,0.13383278605887386
111,M,0.417655700587343,0.5731997940633278,0.16072354751424373,0.8199118742461359,0.3182416689422359,0.17535738452025046,0.2611612540738621
112,F,0.3654409726115119,0.41601901102116207,0.15248585398891304,0.49399573447011547,0.19174015150428353,0.10565257399215894,0.15734928298236187
113,I,0.6018731812977108,0.34129146623665807,0.1308356810969032,0.5726903275041676,0.22228477393326504,0.12248325841543913,0.18241536538847616
114,F,0.5267796835028653,0.39373421348008814,0.18131677487778106,0.8013705609667024,0.3110450193171124,0.17139188980749065,0.25525540884789144
115,F,0.30406619732158496,0.524669081348847,0.14532309698634374,0.49402791191816836,0.19175264090112276,0.1056594558941149,0.15735953225786373
116,F,0.478987586137215,0.18442321627850644,0.19161484756645303,0.36068844952595397,0.13999808729549934,0.0771416845178514,0.11488777119463578
117,F,0.21267070609551514,0.29367162989348705,0.2582260119205883,0.3436630829791085,0.1333898392210302,0.07350041056886948,0.10946479072794901
118,F,0.47627865689689075,0.33470784475733795,0.11918281008862167,0.40485905753139456,0.1571425249495695,0.08658860501723432,0.12895715077340117
119,F,0.6228632150451736,0.39165604129932535,0.18297745859980738,0.9511704106302482,0.3691885292010925,0.20343010106364373,0.30297019116419593
120,M,0.3875954082401254,0.5620293398078011,0.18141812077028058,0.8421345829870374,0.3268672202243468,0.18011023199589263,0.2682397105104495
121,M,0.5073103541882577,0.37547224624135095,0.11901800054670013,0.4830893289817851,0.18750692499081426,0.10331998337965027,0.15387533581286966
122,M,0.5218975474382723,0.5596817463031825,0.09925177678931221,0.6177715673971952,0.23978266544109744,0.1321249389019424,0.19677480268348152
123,F,0.6757385818346324,0.317574522018983,0.1837481572840067,0.8402540004541145,0.326137288456483,0.17970802531404523,0.26764070065571466
124,F,0.32437331219354615,0.4424994283585584,0.15193880347730362,0.46471828277427213,0.18037636305003332,0.09939090427366448,0.14802372466183678
125,F,0.34678736572291957,0.5113294206745336,0.1971453470468813,0.7449271569624409,0.28913700254687996,0.15932014403760827,0.23727685452154512
126,F,0.34213692347886593,0.5105578649404182,0.17782723718887194,0.6619214042977041,0.2569190409712896,0.1415674170133702,0.2108375661758322
127,F,0.8487558943141653,0.6465032962313508,0.10341749005220699,1.2092351625950968,0.4693541200897094,0.2586233009218982,0.38516989624514436
128,F,0.5237420704526319,0.19333384889617727,0.14242601058850954,0.30731085055585505,0.11928003610738568,0.06572563305991451,0.09788574802074293
129,F,0.6017419200779598,0.4376002760190949,0.1527456144378167,0.8570769822428896,0.3326669826458337,0.1833060145357818,0.2729992168075363
130,I,0.5025583143487123,0.31625391039964923,0.15537927228432158,0.5262337242569017,0.2042530470914131,0.11254742421786053,0.16761784245319347
131,F,0.4663146512711921,0.6104130636102436,0.12020323827956612,0.7290919033201337,0.2829906864542085,0.15593340364616937,0.2322329530612753
132,F,0.5602871625704318,0.45604071312815037,0.14024702631082908,0.7636092434523544,0.29638829207032996,0.16331574640312405,0.2432275393325294
133,F,0.5003369463891691,0.46092783347911803,0.14944806879572228,0.7344276895907518,0.2850617255270867,0.15707458668566973,0.2339325267321481
134,F,0.5615614122322289,0.4464695252039442,0.14404746503868787,0.769587358427667,0.29870864544808934,0.16459430650130047,0.2451317098330309
135,F,0.5227866787177026,0.39593691570527045,0.14275875087985435,0.6296750347994723,0.24440289287198225,0.13467077458983823,0.20056633756942804
136,F,0.5730251412714426,0.2860435328068135,0.16850406312442626,0.5885446480285554,0.22843849067052463,0.12587407670680562,0.18746534010002075
137,M,0.5419031787788996,0.43278503345703956,0.12568984559214072,0.6281413045235155,0.24380758879350856,0.1343427503982157,0.20007780833249242
138,F,0.5067725463722204,0.5188987688087484,0.13897000102761448,0.7787176312104636,0.30225248148652534,0.1665470294773151,0.24803991687928692
139,F,0.2750244517255152,0.28298193373115094,0.15687813193264985,0.260169063685735,0.10098236119657877,0.05564325627429218,0.08286997795447437
140,I,0.5623573650106274,0.6178818321174983,0.15211244346596928,1.126278471807987,0.4371552014555715,0.24088106693088795,0.35874623526365285
141,F,0.34264021435590064,0.6334306760530357,0.18111581524730685,0.8376392651879163,0.32512240168499656,0.17914880285136905,0.26680784585431383
142,M,0.7226298944586901,0.42516011150514477,0.11297067736999962,0.7396008408278251,0.2870696392249954,0.15818098640880454,0.23558029731216318
143,F,0.21403448679869813,0.4323853040230336,0.09385048651033659,0.18507784578413716,0.0718363575118758,0.039583238136646014,0.058951655445550956
144,I,0.3711967355714876,0.3862614633801461,0.10222406513030793,0.3123215163097293,0.12122488247699192,0.06679728145153277,0.09948176314520973
145,M,0.41152240999040074,0.4278979752707956,0.16886758832705248,0.6336409699037203,0.24594223611866098,0.13551898282892175,0.20182958136176035
146,F,0.7160451318485241,0.37787375230042924,0.17997760639781105,1.0376928433156976,0.40277145956672067,0.22193495259052273,0.3305296249709442
147,F,0.4704050581885202,0.40609077975717,0.1865902984085408,0.7595343129798611,0.2948066432186382,0.16244422694816396,0.24192957794681508
148,F,0.5804618760348242,0.3691368745130512,0.22343288153260732,1.0201674100401559,0.3959691149370954,0.2181867276430443,0.32494736146654435
149,M,0.5575005923191205,0.6490579954573787,0.11447592638376941,0.8826859853650859,0.34260689466509553,0.1887831004870107,0.28115628780632324
150,I,0.4700301806264601,0.36317285564875257,0.1115903249914828,0.4059092006036572,0.15755012885730932,0.08681320274329282,0.12929164608969507
151,M,0.6123539353215827,0.3850942425122583,0.16696530394290926,0.8389942770527066,0.32564833776524166,0.1794386039191021,0.26723944906559666
152,M,0.6603026680892294,0.39718138241692996,0.16890103509463095,0.9439032328654058,0.36636783730355194,0.2018758446542483,0.30065542378704463
153,F,0.49626238170404324,0.478882424612573,0.1586882451203634,0.8036153775221576,0.311916325355623,0.1718719964778012,0.2559704358223788
154,F,0.4571012348358667,0.255862119609845,0.09874469652735154,0.24609080931067373,0.09551800910113899,0.05263229138481382,0.0783857221664455
155,F,0.6195432374298714,0.38825858761815824,0.14205398636363367,0.7281307024781043,0.2826176047002244,0.15572782830209728,0.2319267879413323
156,F,0.6666531762480511,0.5847536018690173,0.055361047844430966,0.45987562076609745,0.17849672587436533,0.09835518742342386,0.14648122268956862
157,F,0.6723232079190611,0.4096847228513698,0.11608077876126814,0.6813204311783766,0.26444860467719006,0.1457163538965694,0.21701661339676329
158,M,0.31335716446585027,0.33364828807333347,0.2134172318688305,0.475467940911747,0.18454874944140484,0.1016899707888404,0.15144774410615752
159,F,0.5944833552604623,0.4041428001385899,0.17931156366489207,0.9180071645802914,0.356316503435904,0.19633736308510316,0.29240691576886146
160,M,0.5440022050833173,0.33655568007610714,0.17090182975129337,0.6667569087095023,0.2587958999881237,0.14260160304375147,0.2123777882849778
161,M,0.37423591648560334,0.642460077888642,0.17444676149039684,0.8937534892539541,0.3469026501227861,0.1911501457708762,0.28468154861284806
162,F,0.4724063529294135,0.45770143404205155,0.19670234149625562,0.9062974529024374,0.35177148060571384,0.19383296660322186,0.28867709664721075
163,M,0.36621636358692555,0.36016004786005884,0.14681387369534826,0.4126326663513071,0.16015978366024208,0.08825117358559023,0.13143322837619795
164,I,0.45220194266738556,0.34488787603335036,0.12045795588816323,0.4003216406015087,0.15538136599845503,0.0856181719862037,0.1275118765520045
165,I,0.42976005139376783,0.5203978462297524,0.14284771028182291,0.6807662927219866,0.26423352065081374,0.14559783839090729,0.21684010723951996
166,F,0.45270780452649473,0.40972266718657246,0.178313281116495,0.7047821424862685,0.2735550640387275,0.15073419113072808,0.22448972134939743
167,F,0.4801457917274214,0.5265255502498494,0.1916799070116613,1.0326006515307458,0.4007949695766141,0.22084586794504704,0.32890764188432847
168,F,0.4771566361530151,0.4866279175706235,0.16765625687852515,0.829546970876466,0.32198144797016526,0.1774180759161984,0.2642302594122876
169,M,0.5246980258903571,0.39476540018761236,0.12207410185855694,0.53880953979084,0.2091342406068869,0.11523705732296487,0.17162353606369843
170,F,0.49242230968813594,0.5297232189565634,0.10013173045248105,0.5565724165890118,0.21602874687643328,0.119036065136758,0.17728143092567408
171,F,0.4725932075792341,0.3641384302194313,0.10285517885680591,0.3771754194577563,0.14639736140251408,0.08066780972315238,0.12013925965152203
172,M,0.42339888261516256,0.5345423445613129,0.17718074118462693,0.8544990083673816,0.33166636448868664,0.18275465435870633,0.2721780713753929
173,F,0.45113480562956465,0.5596128514303769,0.1796372652137513,0.966392779061221,0.37509695922496616,0.20668576157802931,0.30781887424134063
174,F,0.6052087932384687,0.43778875192747113,0.2128713947139746,1.2018502587904794,0.46648773385287123,0.2570438660377504,0.3828176303499809
175,F,0.5145827437252779,0.4669026452406291,0.21542055909017555,1.1028893135400264,0.42807690292599637,0.23587874686597754,0.35129623716402913
176,F,0.44094816005014525,0.503293069838642,0.14781290514498,0.6990110886235735,0.2713150796324665,0.14949991590789619,0.22265150469288786
177,M,0.4241121511828657,0.34695664973207924,0.18919351100731116,0.5932331276510695,0.2302582832930457,0.1268768180376791,0.18895873134897823
178,I,0.8741858752958968,0.28817121849843735,0.13816244067506597,0.741664704704325,0.287870710053651,0.15862239210465645,0.23623768659405406
179,I,0.5358712113843648,0.4096471099015106,0.1991878466652831,0.9317435288613,0.3616481538623672,0.19927520675927823,0.2967822715049179
180,F,0.5206031717813788,0.45377891697001976,0.23463047055152858,1.1811328891704664,0.45844646686911383,0.2526129706393333,0.37621865989837106
181,M,0.4105129734315441,0.37523102663732893,0.1430318112586272,0.46948475420656516,0.18222642751577012,0.10041032598227909,0.1495419581401718
182,I,0.8181954649302585,0.4103634405308132,0.21352489461632995,1.5276978721988175,0.5929626533767028,0.3267340205948957,0.48660777417847495
183,F,0.6142795643280592,0.4723903844194954,0.2060884681323366,1.2743362427428189,0.4946225386196914,0.2725466937921919,0.4059061244508578
184,M,0.38069254024732446,0.5596228062776858,0.15940657097567407,0.723667749691693,0.28088534835930506,0.15477332117463066,0.23050523230446185
185,I,0.3966107348473047,0.4877529837720044,0.14357779476736282,0.5918544339783973,0.22972315532486656,0.12658195205989742,0.18851958492379708
186,M,0.5863644419011254,0.32546235800049067,0.12475019208515031,0.5073093222801367,0.19690770491746687,0.10849999700221423,0.16158997444921558
187,M,0.47073302887303975,0.39696678853576883,0.20497436371586933,0.8161906579999432,0.3167973111937008,0.17456151514859805,0.25997595900488984
188,M,0.7386479850169984,0.5394711842174105,0.07470697165308318,0.6343517299673764,0.24621811146085357,0.1356709955387008,0.20205597519187862
189,M,0.543215998795204,0.3851687829137843,0.1401902195439055,0.6250353447036403,0.2426020374802611,0.13367846804355524,0.19908848693449774
190,M,0.43988578426541164,0.48608788261915625,0.06767290846207012,0.3083420755432069,0.1196802971248658,0.06594618470981008,0.09821421748116724
191,M,0.6553379755803385,0.39523350831045995,0.13239342890166111,0.7307162241399235,0.2836211524650378,0.15628080275030118,0.2327503375212877
192,F,0.36025878566011904,0.3070072536249815,0.09325969871678205,0.21979633816422176,0.08531203862498964,0.04700860201963111,0.07001031344812403
193,M,0.3531053602137803,0.4908233576544085,0.12006536931895295,0.4434151431307862,0.17210773452201514,0.09483472821707781,0.14123817265343494
194,M,0.522151054810765,0.46697894281467417,0.0810411204799436,0.4210775831167966,0.16343760471631436,0.09005731710296404,0.1341231333797722
195,F,0.7097662005576088,0.2678903329234965,0.1826383472753464,0.7399928983544665,0.28722181294697546,0.15826483710619385,0.23570517687366596
196,M,0.7725778109457799,0.31501021198715495,0.14014029829668626,0.7267635346669322,0.2820869503950266,0.15543542740012492,0.23149131277465856
197,M,0.5825727250332793,0.34804576805679227,0.15394303867785722,0.665134978643873,0.2581663619277461,0.14225471525846964,0.2118611653365063
198,F,0.6465806603769733,0.44271816819894755,0.14022356327634233,0.8553311357335803,0.33198934749467746,0.18293262431268278,0.27244312355152517
199,I,0.4787711535259169,0.44188598817805136,0.13230205275278806,0.5964417232805328,0.23150367180387807,0.12756305146744024,0.18998074467105264
200,M,0.6314450876314563,0.22836320918968842,0.11709303059530153,0.3597957261583518,0.1396515844781439,0.07695075468775624,0.11460341776404498
201,I,0.8738854417590174,0.2951665528394313,0.16462165105197873,0.9048400770241941,0.35120581282319185,0.19352127259036636,0.2882128880853224
202,F,0.5520057749309427,0.34566986661226196,0.16633537021286596,0.6763211666621214,0.2625081835988887,0.14464714392702058,0.21542422983516088
203,M,0.6015185873107958,0.3710926470823536,0.1246475692721868,0.5928958932148624,0.23012738867720417,0.1268046925439999,0.1888513142337453
204,I,0.5731825565038021,0.33740874126468273,0.17062863783183818,0.703176657903031,0.2729319091494288,0.1503908205975681,0.2239783366746236
205,I,0.7265421499916612,0.5085002906225027,0.15621028316975666,1.2297727546560404,0.47732560797618373,0.2630157466728056,0.3917116033075344
206,F,0.6331482605949066,0.564394401677439,0.06937500779629555,0.5282681016652241,0.20504267300368345,0.11298252354091705,0.1682658396000887
207,M,0.5129747330732025,0.46012229887235545,0.14964711026480004,0.7526634333899346,0.29213977101385424,0.16097472819825148,0.23974104087757753
