,used_x,used_y
216,-1.0201342281879198,0.22147651006711389
217,-0.7516778523489931,-0.006711409395973256
218,2.3355704697986575,-0.7483221476510065
219,-2.496644295302014,0.10738255033557031
220,-3.973154362416107,-0.46308724832214754
221,1.5302013422818792,-0.06375838926174504
222,-3.704697986577181,0.6208053691275168
223,-1.1543624161073822,1.875838926174497
224,-3.973154362416107,-0.2348993288590604
225,-1.5570469798657722,0.050335570469798974
226,-0.4832214765100673,-0.06375838926174504
227,-4.912751677852349,0.5637583892617446
228,3.275167785234899,0.16442953020134254
229,-3.973154362416107,0.22147651006711389
230,-3.302013422818792,-2.11744966442953
231,-4.10738255033557,2.674496644295302
232,-3.704697986577181,0.16442953020134254
233,1.9328859060402692,-1.0335570469798658
234,-0.7516778523489931,-1.8322147651006713
235,-4.10738255033557,-0.7483221476510065
236,-3.8389261744966445,-1.4328859060402683
237,8.241610738255034,0.2785234899328861
238,1.2617449664429525,-0.5201342281879193
239,-3.302013422818792,-0.06375838926174504
240,5.2885906040268456,0.5637583892617446
241,-1.5570469798657722,-0.12080536912751683
242,-3.8389261744966445,-0.7483221476510065
243,-1.5570469798657722,-0.1778523489932886
244,-4.912751677852349,0.5067114093959733
245,-0.8859060402684564,-2.0033557046979866
246,3.275167785234899,0.848993288590604
247,-0.08053691275167818,0.2785234899328861
248,-1.9597315436241614,1.6476510067114098
249,4.348993288590604,0.7348993288590604
250,-1.825503355704698,0.6208053691275168
251,2.469798657718121,-0.12080536912751683
252,-0.8859060402684564,0.050335570469798974
253,0.724832214765101,0.5637583892617446
254,-3.973154362416107,-0.2919463087248322
255,-6.657718120805369,-1.2046979865771812
256,-1.9597315436241614,0.10738255033557031
257,4.751677852348994,-0.12080536912751683
258,6.496644295302014,0.9060402684563762
259,0.9932885906040276,-0.006711409395973256
260,-0.21476510067114063,-0.6342281879194629
261,-0.7516778523489931,0.16442953020134254
262,0.5906040268456376,1.4194630872483218
263,-3.704697986577181,1.5906040268456376
264,0.4563758389261743,-0.5771812080536911
265,-0.34899328859060397,-1.9463087248322148
266,0.724832214765101,-0.46308724832214754
267,-0.8859060402684564,-2.402684563758389
268,-4.51006711409396,-0.006711409395973256
269,1.1275167785234892,0.5067114093959733
270,-1.5570469798657722,-1.9463087248322148
271,-2.3624161073825505,0.848993288590604
272,-4.912751677852349,0.7919463087248326
273,-0.08053691275167818,-0.1778523489932886
274,-1.825503355704698,-3.315436241610738
275,-5.315436241610739,2.1610738255033555
276,5.422818791946309,-0.34899328859060397
277,-1.1543624161073822,1.4194630872483218
278,-0.8859060402684564,0.16442953020134254
279,-1.9597315436241614,1.0201342281879198
280,2.3355704697986575,-0.40604026845637575
281,-0.6174496644295298,1.7046979865771812
