Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight,Stage of Life
F,0.5521613654549287,0.433630249255964,0.1542422820866811,0.7850292855033115,0.3202685437088743,0.1574826969729288,0.2447465457551513,Adult
F,0.5505790747804926,0.4326450267639339,0.1537155157890013,0.7788601005677177,0.317752353809886,0.1562167805891089,0.2428615820548343,Adult
F,0.5516510742957764,0.4333054536379652,0.1540457993699236,0.7829070864706751,0.3193971819261779,0.1570528280177621,0.2441015959075317,Adult
F,0.5536922389323853,0.4346046361099605,0.1548317302369535,0.791395882601221,0.3228826290569637,0.1587723038384287,0.2466813952980103,Adult
F,0.5483836585529456,0.4313133373778378,0.1531176304797492,0.7709635409241185,0.3145605930264031,0.1545683762134826,0.2404314401919813,Adult
F,0.5472602418406823,0.430642074865773,0.1528500287514195,0.7671139671834767,0.3130136603592121,0.1537560192665095,0.2392413121818258,Adult
F,0.5489453669090772,0.4316489686338702,0.1532514313439141,0.7728883277944394,0.3153340593599986,0.1549745546869692,0.2410265041970591,Adult
F,0.547821950196814,0.4309777061218054,0.1529838296155844,0.7690387540537975,0.3137871266928076,0.1541621977399961,0.2398363761869036,Adult
F,0.5532333649702125,0.4342906761299952,0.1545725656676034,0.7890762714062689,0.3219133718251663,0.1583187444015819,0.2459865596078488,Adult
F,0.5495070752652088,0.4319845998899027,0.153385232208079,0.7748131146647603,0.316107525693594,0.1553807331604557,0.2416215682021368,Adult
F,0.5537436561293647,0.434615471747994,0.1547690483843609,0.7911984704389053,0.3227847336078627,0.1587486133567486,0.2466315094554684,Adult
F,0.5527230738110602,0.4339658805119964,0.154376082950846,0.7869540723736325,0.3210420100424699,0.1578888754464153,0.2453416097602291,Adult
F,0.5511407831366242,0.4329806580199663,0.1538493166531662,0.7807848874380385,0.3185258201434815,0.1566229590625955,0.243456646059912,Adult
F,0.5542539472885168,0.4349402673659929,0.1549655311011184,0.7933206694715418,0.3236560953905592,0.1591784823119152,0.2472764593030881,Adult
F,0.5500687836213404,0.4323202311459351,0.1535190330722438,0.7767379015350813,0.3168809920271895,0.1557869116339423,0.2422166322072146,Adult
F,0.5522127826519081,0.4336410848939976,0.1541796002340885,0.784831873340996,0.3201706482597734,0.1574590064912487,0.2446966599126095,Adult
F,0.5654328164035279,0.4418584960862705,0.1585275314796917,0.8361101396960676,0.3410736337852759,0.1679925160352939,0.2603714335202238,Adult
F,0.5547642384476691,0.4352650629839917,0.1551620138178758,0.7954428685041783,0.3245274571732556,0.1596083512670819,0.2479214091507077,Adult
F,0.5461882423253985,0.4299816479917417,0.1525197451704972,0.7630669812805193,0.3113688322429202,0.1529199718378564,0.2380012983291284,Adult
F,0.5665048159188117,0.4425189229603017,0.1588578150606141,0.840157125599025,0.3427184619015678,0.168828563463947,0.2616114473729212,Adult
F,0.553795073326344,0.4346263073860276,0.1547063665317683,0.7910010582765898,0.3226868381587618,0.1587249228750685,0.2465816236129265,Adult
F,0.5543053644854963,0.4349511030040264,0.1549028492485258,0.7931232573092263,0.3235581999414582,0.1591547918302351,0.2472265734605462,Adult
F,0.5517024914927559,0.4333162892759987,0.153983117517331,0.7827096743083595,0.319299286477077,0.157029137536082,0.2440517100649898,Adult
F,0.550630491977472,0.4326558624019675,0.1536528339364087,0.7786626884054021,0.317654458360785,0.1561930901074288,0.2428116962122924,Adult
F,0.5548156556446485,0.4352758986220253,0.1550993319652832,0.7952454563418627,0.3244295617241547,0.1595846607854018,0.2478715233081658,Adult
F,0.5532847821671919,0.4343015117680288,0.1545098838150108,0.7888788592439534,0.3218154763760653,0.1582950539199019,0.2459366737653069,Adult
F,0.548435075749925,0.4313241730158714,0.1530549486271566,0.770766128761803,0.3144626975773021,0.1545446857318025,0.2403815543494394,Adult
F,0.5478733673937933,0.430988541759839,0.1529211477629918,0.768841341891482,0.3136892312437067,0.154138507258316,0.2397864903443617,Adult
F,0.5489967841060566,0.4316598042719038,0.1531887494913215,0.7726909156321238,0.3152361639108976,0.1549508642052891,0.2409766183545172,Adult
F,0.5553259468038008,0.4356006942400241,0.1552958146820407,0.7973676553744993,0.3253009235068511,0.1600145297405684,0.2485164731557855,Adult
M,0.5078688690026452,0.4053947017661334,0.1370229220235964,0.6000031453393078,0.2442642777160817,0.1200367169100708,0.1885361373271581,Adult
F,0.5527744910080397,0.43397671615003,0.1543134010982534,0.7867566602113168,0.3209441145933689,0.1578651849647352,0.2452917239176872,Adult
F,0.5473116590376618,0.4306529105038066,0.1527873468988269,0.7669165550211611,0.3129157649101112,0.1537323287848295,0.2391914263392839,Adult
F,0.5467499506815302,0.4303172792477742,0.152653546034662,0.7649917681508402,0.3121422985765157,0.1533261503113429,0.2385963623342061,Adult
F,0.5643608168882441,0.4411980692122393,0.1581972478987694,0.8320631537931102,0.339428805668984,0.1671564686066406,0.2591314196675263,Adult
F,0.5495584924621882,0.4319954355279363,0.1533225503554864,0.7746157025024447,0.3160096302444931,0.1553570426787756,0.241571682359595,Adult
F,0.5558362379629529,0.4359254898580229,0.1554922973987982,0.7994898544071357,0.3261722852895475,0.1604443986957351,0.2491614230034051,Adult
F,0.5511922003336036,0.4329914936579999,0.1537866348005736,0.780587475275723,0.3184279246943805,0.1565992685809154,0.2434067602173701,Adult
F,0.554867072841628,0.4352867342600588,0.1550366501126906,0.7950480441795472,0.3243316662750537,0.1595609703037217,0.2478216374656239,Adult
F,0.5553773640007801,0.4356115298780577,0.1552331328294481,0.7971702432121837,0.3252030280577501,0.1599908392588883,0.2484665873132436,Adult
F,0.5543567816824757,0.43496193864206,0.1548401673959332,0.7929258451469108,0.3234603044923573,0.159131101348555,0.2471766876180043,Adult
F,0.5522641998488874,0.4336519205320311,0.1541169183814959,0.7846344611786804,0.3200727528106725,0.1574353160095686,0.2446467740700676,Adult
F,0.5558876551599323,0.4359363254960565,0.1554296155462056,0.7992924422448201,0.3260743898404466,0.160420708214055,0.2491115371608632,Adult
F,0.5538464905233235,0.4346371430240612,0.1546436846791757,0.7908036461142742,0.3225889427096609,0.1587012323933884,0.2465317377703846,Adult
M,0.5153728656096319,0.4100176898843521,0.1393349070900527,0.6283320466600094,0.2557780745301252,0.1258890489106431,0.19721623429604,Adult
F,0.5501202008183198,0.4323310667839687,0.1534563512196513,0.7765404893727657,0.3167830965780886,0.1557632211522622,0.2421667463646727,Adult
F,0.5451162428101147,0.4293212211177105,0.1521894615895749,0.7590199953775619,0.3097240041266283,0.1520839244092032,0.236761284476431,Adult
F,0.5563979463190846,0.4362611211140553,0.155626098262963,0.8014146412774565,0.3269457516231431,0.1608505771692216,0.2497564870084829,Adult
M,0.514300866094348,0.4093572630103209,0.1390046235091304,0.624285060757052,0.2541332464138333,0.1250530014819899,0.1959762204433426,Adult
F,0.5569082374782367,0.4365859167320542,0.1558225809797205,0.8035368403100931,0.3278171134058395,0.1612804461243882,0.2504014368561025,Adult
F,0.5533361993641712,0.4343123474060624,0.1544472019624182,0.7886814470816378,0.3217175809269644,0.1582713634382218,0.245886787922765,Adult
M,0.5164448651249157,0.4106781167583833,0.139665190670975,0.6323790325629668,0.2574229026464171,0.1267250963392963,0.1984562481487374,Adult
F,0.5479247845907728,0.4309993773978726,0.1528584659103992,0.7686439297291665,0.3135913357946057,0.1541148167766359,0.2397366045018198,Adult
F,0.5517539086897353,0.4333271249140323,0.1539204356647384,0.782512262146044,0.319201391027976,0.1570054470544019,0.2440018242224479,Adult
F,0.5484864929469044,0.431335008653905,0.1529922667745641,0.7705687165994873,0.3143648021282011,0.1545209952501225,0.2403316685068975,Adult
F,0.5559390723569118,0.4359471611340901,0.1553669336936129,0.7990950300825046,0.3259764943913457,0.1603970177323749,0.2490616513183213,Adult
F,0.5506819091744514,0.4326666980400011,0.1535901520838161,0.7784652762430866,0.3175565629116841,0.1561693996257487,0.2427618103697505,Adult
M,0.5159345739657635,0.4103533211403845,0.1394687079542176,0.6302568335303302,0.2565515408637207,0.1262952273841297,0.1978112983011177,Adult
M,0.508940868517929,0.4060551286401647,0.1373532056045187,0.6040501312422651,0.2459091058323736,0.120872764338724,0.1897761511798555,Adult
F,0.5554287811977595,0.4356223655160913,0.1551704509768555,0.796972831049868,0.3251051326086492,0.1599671487772082,0.2484167014707017,Adult
F,0.5564493635160639,0.4362719567520889,0.1555634164103704,0.801217229115141,0.3268478561740421,0.1608268866875415,0.249706601165941,Adult
F,0.5473630762346412,0.4306637461418402,0.1527246650462343,0.7667191428588456,0.3128178694610102,0.1537086383031494,0.239141540496742,Adult
F,0.5569596546752161,0.4365967523700877,0.1557598991271279,0.8033394281477775,0.3277192179567385,0.1612567556427082,0.2503515510135606,Adult
F,0.5549184900386073,0.4352975698980925,0.154973968260098,0.7948506320172316,0.3242337708259528,0.1595372798220416,0.247771751623082,Adult
F,0.549048201303036,0.4316706399099374,0.1531260676387289,0.7724935034698083,0.3151382684617966,0.154927173723609,0.2409267325119753,Adult
F,0.5528259082050191,0.4339875517880636,0.1542507192456608,0.7865592480490013,0.320846219144268,0.1578414944830551,0.2452418380751453,Adult
M,0.5148625744504797,0.4096928942663533,0.1391384243732953,0.626209847627373,0.2549067127474287,0.1254591799554765,0.1965712844484203,Adult
F,0.5574699458343684,0.4369215479880866,0.1559563818438853,0.8054616271804139,0.328590579739435,0.1616866245978748,0.2509965008611803,Adult
F,0.5468013678785095,0.4303281148858078,0.1525908641820695,0.7647943559885246,0.3120444031274147,0.1533024598296628,0.2385464764916643,Adult
F,0.5579802369935205,0.4372463436060854,0.1561528645606428,0.8075838262130505,0.3294619415221314,0.1621164935530414,0.2516414507088,Adult
M,0.5170065734810473,0.4110137480144157,0.1397989915351399,0.6343038194332877,0.2581963689800126,0.1271312748127829,0.1990513121538152,Adult
F,0.5544081988794551,0.4349727742800937,0.1547774855433406,0.7927284329845952,0.3233624090432563,0.159107410866875,0.2471268017754624,Adult
M,0.5132288665790642,0.4086968361362896,0.1386743399282081,0.6202380748540947,0.2524884182975413,0.1242169540533367,0.1947362065906451,Adult
F,0.5496099096591676,0.4320062711659698,0.1532598685028938,0.7744182903401292,0.3159117347953921,0.1553333521970956,0.2415217965170531,Adult
M,0.516496282321895,0.4106889523964169,0.1396025088183825,0.6321816204006512,0.2573250071973161,0.1267014058576162,0.1984063623061955,Adult
M,0.5154242828066112,0.4100285255223857,0.1392722252374601,0.6281346344976938,0.2556801790810242,0.125865358428963,0.1971663484534981,Adult
F,0.5574185286373889,0.436910712350053,0.156019063696478,0.8056590393427295,0.3286884751885359,0.1617103150795549,0.2510463867037222,Adult
M,0.5067968694873614,0.4047342748921022,0.1366926384426741,0.5959561594363504,0.2426194495997897,0.1192006694814176,0.1872961234744606,Adult
M,0.5175168646401995,0.4113385436324146,0.1399954742518974,0.6364260184659242,0.259067730762709,0.1275611437679495,0.1996962620014348,Adult
F,0.546239659522378,0.4299924836297754,0.1524570633179046,0.7628695691182037,0.3112709367938193,0.1528962813561763,0.2379514124865865,Adult
F,0.5456779511662463,0.4296568523737429,0.1523232624537397,0.7609447822478828,0.3104974704602238,0.1524901028826897,0.2373563484815087,Adult
F,0.5538979077203029,0.4346479786620948,0.1545810028265831,0.7906062339519587,0.3224910472605599,0.1586775419117083,0.2464818519278427,Adult
F,0.551243617530583,0.4330023292960335,0.153723952947981,0.7803900631134075,0.3183300292452796,0.1565755780992353,0.2433568743748283,Adult
F,0.5523156170458668,0.4336627561700648,0.1540542365289033,0.7844370490163648,0.3199748573615715,0.1574116255278885,0.2445968882275257,Adult
F,0.5570110718721956,0.4366075880081214,0.1556972172745353,0.803142015985462,0.3276213225076376,0.1612330651610281,0.2503016651710188,Adult
F,0.5575213630313477,0.4369323836261202,0.1558936999912928,0.8052642150180984,0.328492684290334,0.1616629341161947,0.2509466150186384,Adult
F,0.5565007807130433,0.4362827923901226,0.1555007345577778,0.8010198169528255,0.3267499607249411,0.1608031962058614,0.2496567153233991,Adult
F,0.5584905281526727,0.4375711392240842,0.1563493472774003,0.8097060252456869,0.3303333033048279,0.1625463625082081,0.2522864005564196,Adult
M,0.5137905749351959,0.4090324673923221,0.1388081407923729,0.6221628617244155,0.2532618846311368,0.1246231325268233,0.1953312705957229,Adult
F,0.5580316541904999,0.437257179244119,0.1560901827080502,0.8073864140507349,0.3293640460730305,0.1620928030713613,0.2515915648662581,Adult
F,0.5559904895538911,0.4359579967721237,0.1553042518410204,0.798897617920189,0.3258785989422447,0.1603733272506948,0.2490117654757795,Adult
M,0.5159859911627429,0.4103641567784181,0.139406026101625,0.6300594213680147,0.2564536454146197,0.1262715369024496,0.1977614124585759,Adult
M,0.5175682818371788,0.4113493792704482,0.1399327923993048,0.6362286063036086,0.2589698353136081,0.1275374532862694,0.1996463761588929,Adult
F,0.5501716180152992,0.4323419024220022,0.1533936693670586,0.7763430772104501,0.3166852011289876,0.1557395306705821,0.2421168605221308,Adult
F,0.5585419453496522,0.4375819748621178,0.1562866654248077,0.8095086130833714,0.3302354078557269,0.162522672026528,0.2522365147138777,Adult
M,0.5170579906780267,0.4110245836524493,0.1397363096825473,0.6341064072709721,0.2580984735309116,0.1271075843311028,0.1990014263112733,Adult
F,0.5554801983947389,0.4356332011541249,0.1551077691242629,0.7967754188875525,0.3250072371595482,0.1599434582955281,0.2483668156281598,Adult
M,0.5143522832913274,0.4093680986483544,0.1389419416565378,0.6240876485947364,0.2540353509647323,0.1250293110003099,0.1959263346008007,Adult
I,0.4846729323783857,0.3922506310676922,0.1341950358786651,0.5339680821104732,0.2183967932070879,0.1054547922580654,0.1677195954657107,Adole
F,0.5632888173729602,0.440537642338208,0.1578669643178471,0.8280161678901529,0.337783977552692,0.1663204211779875,0.2578914058148289,Adult
M,0.5180785729963311,0.411674174888447,0.1401292751160623,0.6383508053362451,0.2598411970963045,0.1279673222414361,0.2002913260065126,Adult
F,0.5533876165611507,0.434323183044096,0.1543845201098256,0.7884840349193223,0.3216196854778634,0.1582476729565416,0.2458369020802231,Adult
F,0.5563465291221051,0.4362502854760218,0.1556887801155556,0.8016120534397722,0.327043647072244,0.1608742676509017,0.2498063728510248,Adult
F,0.5590522365088044,0.4379067704801166,0.1564831481415652,0.8116308121160078,0.3311067696384234,0.1629525409816946,0.2528814645614974,Adult
I,0.4857449318936695,0.3929110579417235,0.1345253194595874,0.5380150680134306,0.2200416213233799,0.1062908396867186,0.1689596093184081,Adole
F,0.5638505257290919,0.4408732735942404,0.1580007651820119,0.8299409547604738,0.3385574438862875,0.166726599651474,0.2584864698199067,Adult
M,0.514913991647459,0.4097037299043868,0.1390757425207026,0.6260124354650574,0.2548088172983277,0.1254354894737964,0.1965213986058784,Adult
F,0.5479762017877522,0.4310102130359062,0.1527957840578066,0.7684465175668509,0.3134934403455047,0.1540911262949558,0.2396867186592779,Adult
F,0.5549699072355867,0.4353084055361261,0.1549112864075054,0.7946532198549161,0.3241358753768518,0.1595135893403615,0.2477218657805402,Adult
F,0.5649225252443757,0.4415337004682717,0.1583310487629343,0.8339879406634312,0.3402022720025794,0.1675626470801272,0.2597264836726041,Adult
F,0.5474144934316205,0.4306745817798738,0.1526619831936417,0.76652173069653,0.3127199740119092,0.1536849478214693,0.2390916546542001,Adult
M,0.5165476995188745,0.4106997880344505,0.1395398269657899,0.6319842082383357,0.2572271117482152,0.1266777153759361,0.1983564764636536,Adult
F,0.5485379101438838,0.4313458442919386,0.1529295849219714,0.7703713044371718,0.3142669066791002,0.1544973047684424,0.2402817826643557,Adult
F,0.5518053258867146,0.4333379605520659,0.1538577538121458,0.7823148499837284,0.3191034955788751,0.1569817565727218,0.243951938379906,Adult
M,0.5154757000035907,0.4100393611604193,0.1392095433848675,0.6279372223353783,0.2555822836319232,0.1258416679472829,0.1971164626109562,Adult
F,0.5580830713874794,0.4372680148821526,0.1560275008554576,0.8071890018884194,0.3292661506239295,0.1620691125896813,0.2515416790237162,Adult
F,0.546852785075489,0.4303389505238413,0.1525281823294768,0.764596943826209,0.3119465076783138,0.1532787693479827,0.2384965906491224,Adult
F,0.5575727802283271,0.4369432192641538,0.1558310181387002,0.8050668028557828,0.3283947888412331,0.1616392436345146,0.2508967291760965,Adult
F,0.5585933625466316,0.4375928105001514,0.1562239835722151,0.8093112009210558,0.330137512406626,0.1624989815448479,0.2521866288713358,Adult
F,0.5627785262138081,0.4402128467202092,0.1576704816010896,0.8258939688575164,0.3369126157699956,0.1658905522228208,0.2572464559672093,Adult
F,0.5595625276679566,0.4382315660981155,0.1566796308583226,0.8137530111486443,0.3319781314211198,0.1633824099368613,0.253526414409117,Adult
M,0.5181299901933105,0.4116850105264806,0.1400665932634696,0.6381533931739295,0.2597433016472036,0.1279436317597559,0.2002414401639707,Adult
F,0.5507333263714308,0.4326775336780347,0.1535274702312235,0.778267864080771,0.3174586674625831,0.1561457091440686,0.2427119245272086,Adult
F,0.5570624890691749,0.436618423646155,0.1556345354219427,0.8029446038231464,0.3275234270585366,0.1612093746793479,0.2502517793284769,Adult
M,0.5185888641554833,0.4119989705064458,0.1403257578328197,0.6404730043688815,0.260712558879001,0.1283971911966027,0.2009362758541322,Adult
F,0.5544596160764345,0.4349836099181272,0.154714803690748,0.7925310208222797,0.3232645135941553,0.1590837203851949,0.2470769159329205,Adult
I,0.4868169314089534,0.3935714848157547,0.1348556030405098,0.542062053916388,0.2216864494396718,0.1071268871153718,0.1701996231711056,Adole
M,0.5176196990341583,0.4113602149084818,0.1398701105467122,0.636031194141293,0.2588719398645071,0.1275137628045893,0.199596490316351,Adult
F,0.5528773254019984,0.4339983874260972,0.1541880373930682,0.7863618358866857,0.320748323695167,0.157817804001375,0.2451919522326034,Adult
F,0.5591036537057837,0.4379176061181503,0.1564204662889726,0.8114333999536922,0.3310088741893224,0.1629288505000145,0.2528315787189555,Adult
F,0.5490996185000154,0.431681475547971,0.1530633857861363,0.7722960913074928,0.3150403730126957,0.1549034832419289,0.2408768466694334,Adult
M,0.5186402813524628,0.4120098061444794,0.1402630759802271,0.6402755922065659,0.2606146634299,0.1283735007149226,0.2008863900115903,Adult
F,0.5565521979100228,0.4362936280281561,0.1554380527051852,0.8008224047905099,0.3266520652758402,0.1607795057241813,0.2496068294808572,Adult
M,0.5121568670637804,0.4080364092622583,0.1383440563472857,0.6161910889511373,0.2508435901812494,0.1233809066246836,0.1934961927379477,Adult
M,0.522315153860487,0.4143050467465384,0.1415130912923442,0.6547361611103901,0.2665184050105732,0.1313352024377289,0.2053012672598441,Adult
F,0.559613944864936,0.4382424017361491,0.15661694900573,0.8135555989863288,0.3318802359720189,0.1633587194551812,0.2534765285665751,Adult
M,0.5160374083597222,0.4103749924164517,0.1393433442490324,0.6298620092056992,0.2563557499655187,0.1262478464207695,0.197711526616034,Adult
F,0.5462910767193574,0.4300033192678089,0.152394381465312,0.7626721569558882,0.3111730413447183,0.1528725908744962,0.2379015266440446,Adult
M,0.517109407875006,0.411035419290483,0.1396736278299547,0.6339089951086565,0.2580005780818107,0.1270838938494227,0.1989515404687314,Adult
M,0.5073585778434929,0.4050699061481346,0.1368264393068389,0.5978809463066713,0.2433929159333852,0.1196068479549042,0.1878911874795384,Adult
F,0.5560419067508705,0.4359688324101573,0.1552415699884278,0.7987002057578735,0.3257807034931437,0.1603496367690147,0.2489618796332376,Adult
M,0.5127185754199121,0.4083720405182908,0.1384778572114506,0.6181158758214582,0.2516170565148449,0.1237870850981701,0.1940912567430255,Adult
M,0.5138419921321752,0.4090433030303556,0.1387454589397803,0.6219654495621,0.2531639891820358,0.1245994420451432,0.195281384753181,Adult
F,0.5601242360240882,0.4385671973541479,0.1568134317224875,0.8156777980189652,0.3327515977547153,0.1637885884103478,0.2541214784141948,Adult
M,0.5132802837760436,0.4087076717743232,0.1386116580756154,0.620040662691779,0.2523905228484404,0.1241932635716567,0.1946863207481033,Adult
M,0.5144037004883069,0.409378934286388,0.1388792598039452,0.6238902364324209,0.2539374555156313,0.1250056205186298,0.1958764487582588,Adult
F,0.5539493249172822,0.4346588143001284,0.1545183209739905,0.7904088217896431,0.3223931518114589,0.1586538514300282,0.2464319660853009,Adult
F,0.5617065266985242,0.439552419846178,0.1573401980201673,0.821846982954559,0.3352677876537037,0.1650545047941676,0.2560064421145119,Adult
M,0.5191505725116149,0.4123346017624782,0.1404595586969846,0.6423977912392025,0.2614860252125964,0.1288033696700893,0.20153133985921,Adult
F,0.549661326856147,0.4320171068040034,0.1531971866503012,0.7742208781778136,0.3158138393462912,0.1553096617154155,0.2414719106745112,Adult
F,0.5659945247596595,0.4421941273423029,0.1586613323438566,0.8380349265663886,0.3418471001188713,0.1683986945087804,0.2609664975253015,Adult
F,0.5606345271832404,0.4388919929721467,0.157009914439245,0.8177999970516017,0.3336229595374117,0.1642184573655145,0.2547664282618144,Adult
I,0.4836009328631019,0.391590204193661,0.1338647522977428,0.5299210962075158,0.216751965090796,0.1046187448294122,0.1664795816130133,Adole
M,0.5149654088444384,0.4097145655424205,0.1390130606681101,0.6258150233027419,0.2547109218492268,0.1254117989921163,0.1964715127633366,Adult
F,0.5586447797436109,0.437603646138185,0.1561613017196225,0.8091137887587402,0.330039616957525,0.1624752910631678,0.2521367430287939,Adult
F,0.5555316155917183,0.4356440367921585,0.1550450872716703,0.796578006725237,0.3249093417104473,0.1599197678138481,0.2483169297856179,Adult
F,0.5591550709027632,0.4379284417561838,0.15635778443638,0.8112359877913767,0.3309109787402214,0.1629051600183344,0.2527816928764136,Adult
F,0.5457293683632257,0.4296676880117765,0.1522605806011471,0.7607473700855673,0.3103995750111228,0.1524664124010096,0.2373064626389668,Adult
I,0.4878889309242372,0.3942319116897859,0.1351858866214321,0.5461090398193453,0.2233312775559637,0.107962934544025,0.171439637023803,Adole
M,0.5165991167158539,0.4107106236724841,0.1394771451131972,0.6317867960760201,0.2571292162991142,0.126654024894256,0.1983065906211117,Adult
F,0.5581344885844588,0.4372788505201862,0.155964819002865,0.8069915897261037,0.3291682551748285,0.1620454221080011,0.2514917931811743,Adult
F,0.5512950347275625,0.4330131649340671,0.1536612710953884,0.7801926509510919,0.3182321337961786,0.1565518876175552,0.2433069885322864,Adult
F,0.5523670342428463,0.4336735918080983,0.1539915546763107,0.7842396368540493,0.3198769619124705,0.1573879350462084,0.2445470023849838,Adult
M,0.51818140739029,0.4116958461645142,0.1400039114108771,0.6379559810116139,0.2596454061981026,0.1279199412780759,0.2001915543214288,Adult
M,0.5062865783282091,0.4044094792741033,0.1364961557259166,0.593833960403714,0.2417480878170933,0.118770800526251,0.186651173626841,Adult
M,0.5186916985494421,0.412020641782513,0.1402003941276345,0.6400781800442504,0.260516767980799,0.1283498102332425,0.2008365041690485,Adult
F,0.5596653620619154,0.4382532373741827,0.1565542671531374,0.8133581868240132,0.3317823405229179,0.1633350289735011,0.2534266427240332,Adult
F,0.5440442432948309,0.4286607942436793,0.1518591780086525,0.7549730094746046,0.3080791760103363,0.15124787698055,0.2355212706237335,Adult
F,0.5576241974253066,0.4369540549021873,0.1557683362861076,0.8048693906934673,0.3282968933921321,0.1616155531528345,0.2508468433335546,Adult
F,0.5601756532210675,0.4385780329921815,0.1567507498698949,0.8154803858566496,0.3326537023056143,0.1637648979286677,0.2540715925716529,Adult
M,0.5155271172005701,0.4100501967984529,0.1391468615322749,0.6277398101730627,0.2554843881828223,0.1258179774656029,0.1970665767684143,Adult
F,0.5552745296068213,0.4355898586019905,0.1553584965346333,0.7975650675368148,0.3253988189559521,0.1600382202222485,0.2485663589983273,Adult
M,0.5176711162311377,0.4113710505465154,0.1398074286941196,0.6358337819789774,0.2587740444154062,0.1274900723229092,0.1995466044738091,Adult
M,0.5192019897085943,0.4123454374005119,0.140396876844392,0.6422003790768869,0.2613881297634955,0.1287796791884091,0.2014814540166681,Adult
M,0.5100128680332128,0.4067155555141959,0.1376834891854411,0.6080971171452225,0.2475539339486655,0.1217088117673772,0.1910161650325529,Adult
F,0.5534390337581301,0.4343340186821296,0.154321838257233,0.7882866227570067,0.3215217900287624,0.1582239824748616,0.2457870162376812,Adult
F,0.5446059516509625,0.4289964254997117,0.1519929788728174,0.7568977963449255,0.3088526423439318,0.1516540554540365,0.2361163346288113,Adult
M,0.5196608636707671,0.4126593973804771,0.140656041413742,0.6445199902718389,0.2623573869952929,0.1292332386252559,0.2021762897068297,Adult
F,0.5451676600070942,0.4293320567557441,0.1521267797369823,0.7588225832152463,0.3096261086775273,0.1520602339275231,0.2367113986338891,Adult
F,0.5550213244325661,0.4353192411741596,0.1548486045549128,0.7944558076926005,0.3240379799277508,0.1594898988586814,0.2476719799379983,Adult
F,0.5606859443802198,0.4389028286101803,0.1569472325866523,0.817602584889286,0.3335250640883108,0.1641947668838344,0.2547165424192725,Adult
F,0.5502230352122786,0.4323527380600359,0.153330987514466,0.7761456650481345,0.3165873056798867,0.155715840188902,0.242066974679589,Adult
F,0.561196235539372,0.4392276242281792,0.1571437153034098,0.8197247839219226,0.3343964258710072,0.164624635839001,0.2553614922668922,Adult
F,0.5571139062661543,0.4366292592841885,0.1555718535693501,0.8027471916608309,0.3274255316094356,0.1611856841976679,0.250201893485935,Adult
F,0.5474659106286,0.4306854174179074,0.1525993013410491,0.7663243185342145,0.3126220785628083,0.1536612573397892,0.2390417688116582,Adult
F,0.5480276189847316,0.4310210486739398,0.152733102205214,0.7682491054045354,0.3133955448964038,0.1540674358132757,0.239636832816736,Adult
F,0.5469042022724684,0.4303497861618749,0.1524655004768842,0.7643995316638935,0.3118486122292128,0.1532550788663026,0.2384467048065805,Adult
